DATE,FACILITY,TESTED,POSITIVE,NEGATIVE,PENDING,DECEASED,RECOVERED
2020-07-08,SING SING,61,43,18,0,4,39
2020-07-08,SOUTHPORT,38,11,27,0,0,11
2020-07-08,SULLIVAN,80,23,57,0,0,23
2020-07-08,TACONIC,3,2,1,0,0,2
2020-07-08,ULSTER,112,15,81,16,0,10
2020-07-08,UPSTATE,27,0,16,11,0,0
2020-07-08,WALLKILL,65,34,31,0,0,30
2020-07-08,WASHINGTON,46,0,15,31,0,0
2020-07-08,WATERTOWN,34,0,29,5,0,0
2020-07-08,WENDE,173,28,97,48,0,28
2020-07-08,WILLARD,1,0,1,0,0,0
2020-07-08,WOODBOURNE,166,0,74,92,0,0
2020-07-08,WYOMING,96,0,33,63,0,0
2020-07-08,DOCCS,3606,543,2138,925,16,495
2020-07-08,ADIRONDACK,79,1,78,0,0,0
2020-07-08,ALBION,36,0,36,0,0,0
2020-07-08,ALTONA,32,0,31,1,0,0
2020-07-08,ATTICA,73,2,8,63,0,2
2020-07-08,AUBURN,34,0,10,24,0,0
2020-07-08,BARE HILL,74,0,69,5,0,0
2020-07-08,BEDFORD HILL,120,45,70,5,1,43
2020-07-08,CAPE VINCENT,33,0,30,3,0,0
2020-07-08,CAYUGA,30,0,2,28,0,0
2020-07-08,CLINTON,132,1,73,58,0,1
2020-07-08,COLLINS,72,1,31,40,0,1
2020-07-08,COXSACKIE,114,1,103,10,0,1
2020-07-08,DOWNSTATE,26,1,23,2,0,1
2020-07-08,EASTERN,42,21,21,0,1,17
2020-07-08,EDGECOMBE,2,0,0,2,0,0
2020-07-08,ELMIRA,54,0,21,33,0,0
2020-07-08,FISHKILL,248,85,154,9,5,77
2020-07-08,FIVE POINTS,33,0,4,29,0,0
2020-07-08,FRANKLIN,94,1,44,49,0,1
2020-07-08,GOUVERNEUR,69,0,69,0,0,0
2020-07-08,GOWANDA,93,1,39,53,0,1
2020-07-08,GREAT MEADOW,132,44,54,34,0,43
2020-07-08,GREEN HAVEN,91,56,34,1,2,53
2020-07-08,GREENE,120,1,91,28,0,1
2020-07-08,GROVELAND,43,0,1,42,0,0
2020-07-08,HALE CREEK,21,0,1,20,0,0
2020-07-08,HUDSON,24,0,19,5,0,0
2020-07-08,LAKEVIEW,1,0,1,0,0,0
2020-07-08,MARCY,136,8,82,46,0,8
2020-07-08,MIDSTATE,115,21,44,50,0,21
2020-07-08,MOHAWK,228,1,221,6,0,1
2020-07-08,MORIAH,0,0,0,0,0,0
2020-07-08,OGDENSBURG,13,0,13,0,0,0
2020-07-08,ORLEANS,53,0,52,1,0,0
2020-07-08,OTISVILLE,70,48,21,1,1,47
2020-07-08,QUEENSBORO,12,7,5,0,1,5
2020-07-08,RIVERVIEW,52,0,50,2,0,0
2020-07-08,ROCHESTER,0,0,0,0,0,0
2020-07-08,SHAWANGUNK,103,41,53,9,1,28
2020-07-08,SING SING,61,43,18,0,4,39
2020-07-08,SOUTHPORT,38,11,27,0,0,11
2020-07-08,SULLIVAN,80,23,57,0,0,23
2020-07-08,TACONIC,3,2,1,0,0,2
2020-07-08,ULSTER,112,15,81,16,0,10
2020-07-08,UPSTATE,27,0,16,11,0,0
2020-07-08,WALLKILL,65,34,31,0,0,30
2020-07-08,WASHINGTON,46,0,15,31,0,0
2020-07-08,WATERTOWN,34,0,29,5,0,0
2020-07-08,WENDE,173,28,97,48,0,28
2020-07-08,WILLARD,1,0,1,0,0,0
2020-07-08,WOODBOURNE,166,0,74,92,0,0
2020-07-08,WYOMING,96,0,33,63,0,0
2020-07-07,DOCCS,3216,541,1906,769,16,495
2020-07-07,ADIRONDACK,79,0,72,7,0,0
2020-07-07,ALBION,36,0,36,0,0,0
2020-07-07,ALTONA,32,0,31,1,0,0
2020-07-07,ATTICA,73,2,8,63,0,2
2020-07-07,AUBURN,11,0,10,1,0,0
2020-07-07,BARE HILL,73,0,51,22,0,0
2020-07-07,BEDFORD HILL,120,45,70,5,1,43
2020-07-07,CAPE VINCENT,33,0,30,3,0,0
2020-07-07,CAYUGA,3,0,2,1,0,0
2020-07-07,CLINTON,132,1,28,103,0,1
2020-07-07,COLLINS,55,1,19,35,0,1
2020-07-07,COXSACKIE,81,1,79,1,0,1
2020-07-07,DOWNSTATE,26,1,23,2,0,1
2020-07-07,EASTERN,42,21,21,0,1,17
2020-07-07,EDGECOMBE,2,0,0,2,0,0
2020-07-07,ELMIRA,21,0,21,0,0,0
2020-07-07,FISHKILL,248,85,154,9,5,77
2020-07-07,FIVE POINTS,4,0,4,0,0,0
2020-07-07,FRANKLIN,70,1,25,44,0,1
2020-07-07,GOUVERNEUR,69,0,69,0,0,0
2020-07-07,GOWANDA,66,1,39,26,0,1
2020-07-07,GREAT MEADOW,119,44,14,61,0,43
2020-07-07,GREEN HAVEN,88,56,32,0,2,53
2020-07-07,GREENE,119,1,76,42,0,1
2020-07-07,GROVELAND,21,0,1,20,0,0
2020-07-07,HALE CREEK,21,0,1,20,0,0
2020-07-07,HUDSON,24,0,19,5,0,0
2020-07-07,LAKEVIEW,1,0,1,0,0,0
2020-07-07,MARCY,106,8,64,34,0,8
2020-07-07,MIDSTATE,91,21,38,32,0,21
2020-07-07,MOHAWK,228,1,221,6,0,1
2020-07-07,MORIAH,0,0,0,0,0,0
2020-07-07,OGDENSBURG,13,0,13,0,0,0
2020-07-07,ORLEANS,53,0,52,1,0,0
2020-07-07,OTISVILLE,70,48,21,1,1,47
2020-07-07,QUEENSBORO,12,7,5,0,1,5
2020-07-07,RIVERVIEW,52,0,41,11,0,0
2020-07-07,ROCHESTER,0,0,0,0,0,0
2020-07-07,SHAWANGUNK,103,41,51,11,1,28
2020-07-07,SING SING,61,43,18,0,4,39
2020-07-07,SOUTHPORT,38,11,27,0,0,11
2020-07-07,SULLIVAN,80,23,57,0,0,23
2020-07-07,TACONIC,3,2,1,0,0,2
2020-07-07,ULSTER,114,15,80,19,0,10
2020-07-07,UPSTATE,27,0,16,11,0,0
2020-07-07,WALLKILL,65,33,31,1,0,30
2020-07-07,WASHINGTON,28,0,15,13,0,0
2020-07-07,WATERTOWN,34,0,6,28,0,0
2020-07-07,WENDE,149,28,97,24,0,28
2020-07-07,WILLARD,1,0,1,0,0,0
2020-07-07,WOODBOURNE,166,0,74,92,0,0
2020-07-07,WYOMING,53,0,41,12,0,0
2020-07-06,DOCCS,2813,541,1665,607,16,496
2020-07-06,ADIRONDACK,79,0,72,7,0,0
2020-07-06,ALBION,36,0,36,0,0,0
2020-07-06,ALTONA,32,0,31,1,0,0
2020-07-06,ATTICA,10,2,8,0,0,2
2020-07-06,AUBURN,11,0,10,1,0,0
2020-07-06,BARE HILL,73,0,51,22,0,0
2020-07-06,BEDFORD HILL,120,45,70,5,1,43
2020-07-06,CAPE VINCENT,34,0,0,34,0,0
2020-07-06,CAYUGA,3,0,2,1,0,0
2020-07-06,CLINTON,75,1,27,47,0,1
2020-07-06,COLLINS,32,1,18,13,0,1
2020-07-06,COXSACKIE,81,1,62,18,0,1
2020-07-06,DOWNSTATE,24,1,23,0,0,1
2020-07-06,EASTERN,42,21,20,1,1,17
2020-07-06,EDGECOMBE,2,0,0,2,0,0
2020-07-06,ELMIRA,21,0,21,0,0,0
2020-07-06,FISHKILL,248,85,153,10,5,78
2020-07-06,FIVE POINTS,4,0,4,0,0,0
2020-07-06,FRANKLIN,27,1,25,1,0,1
2020-07-06,GOUVERNEUR,69,0,3,66,0,0
2020-07-06,GOWANDA,40,1,39,0,0,1
2020-07-06,GREAT MEADOW,92,44,13,35,0,43
2020-07-06,GREEN HAVEN,88,56,24,8,2,53
2020-07-06,GREENE,83,1,39,43,0,1
2020-07-06,GROVELAND,1,0,1,0,0,0
2020-07-06,HALE CREEK,21,0,1,20,0,0
2020-07-06,HUDSON,24,0,19,5,0,0
2020-07-06,LAKEVIEW,1,0,1,0,0,0
2020-07-06,MARCY,78,8,41,29,0,8
2020-07-06,MIDSTATE,74,21,32,21,0,21
2020-07-06,MOHAWK,228,1,221,6,0,1
2020-07-06,MORIAH,0,0,0,0,0,0
2020-07-06,OGDENSBURG,13,0,13,0,0,0
2020-07-06,ORLEANS,53,0,47,6,0,0
2020-07-06,OTISVILLE,69,48,21,0,1,47
2020-07-06,QUEENSBORO,12,7,5,0,1,5
2020-07-06,RIVERVIEW,52,0,25,27,0,0
2020-07-06,ROCHESTER,0,0,0,0,0,0
2020-07-06,SHAWANGUNK,94,41,51,2,1,28
2020-07-06,SING SING,61,43,18,0,4,39
2020-07-06,SOUTHPORT,38,11,27,0,0,11
2020-07-06,SULLIVAN,80,23,52,5,0,23
2020-07-06,TACONIC,3,2,1,0,0,2
2020-07-06,ULSTER,111,15,75,21,0,10
2020-07-06,UPSTATE,27,0,16,11,0,0
2020-07-06,WALLKILL,65,33,31,1,0,30
2020-07-06,WASHINGTON,2,0,2,0,0,0
2020-07-06,WATERTOWN,34,0,1,33,0,0
2020-07-06,WENDE,126,28,97,1,0,28
2020-07-06,WILLARD,1,0,1,0,0,0
2020-07-06,WOODBOURNE,166,0,74,92,0,0
2020-07-06,WYOMING,53,0,41,12,0,0
2020-07-02,DOCCS,2019,519,823,677,16,496
2020-07-02,ADIRONDACK,75,0,0,75,0,0
2020-07-02,ALBION,37,0,2,35,0,0
2020-07-02,ALTONA,32,0,1,31,0,0
2020-07-02,ATTICA,10,2,8,0,0,2
2020-07-02,AUBURN,10,0,10,0,0,0
2020-07-02,BARE HILL,54,0,6,48,0,0
2020-07-02,BEDFORD HILL,119,44,53,22,1,43
2020-07-02,CAPE VINCENT,0,0,0,0,0,0
2020-07-02,CAYUGA,3,0,2,1,0,0
2020-07-02,CLINTON,27,1,26,0,0,1
2020-07-02,COLLINS,32,1,13,18,0,1
2020-07-02,COXSACKIE,63,1,62,0,0,1
2020-07-02,DOWNSTATE,24,1,12,11,0,1
2020-07-02,EASTERN,41,20,17,4,1,17
2020-07-02,EDGECOMBE,2,0,0,2,0,0
2020-07-02,ELMIRA,21,0,21,0,0,0
2020-07-02,FISHKILL,244,83,100,61,5,78
2020-07-02,FIVE POINTS,4,0,4,0,0,0
2020-07-02,FRANKLIN,25,1,24,0,0,1
2020-07-02,GOUVERNEUR,3,0,3,0,0,0
2020-07-02,GOWANDA,8,1,7,0,0,1
2020-07-02,GREAT MEADOW,58,44,8,6,0,43
2020-07-02,GREEN HAVEN,89,56,23,10,2,53
2020-07-02,GREENE,4,1,3,0,0,1
2020-07-02,GROVELAND,1,0,1,0,0,0
2020-07-02,HALE CREEK,1,0,1,0,0,0
2020-07-02,HUDSON,0,0,0,0,0,0
2020-07-02,LAKEVIEW,1,0,1,0,0,0
2020-07-02,MARCY,23,8,15,0,0,8
2020-07-02,MIDSTATE,55,21,32,2,0,21
2020-07-02,MOHAWK,144,1,130,13,0,1
2020-07-02,MORIAH,0,0,0,0,0,0
2020-07-02,OGDENSBURG,13,0,0,13,0,0
2020-07-02,ORLEANS,52,0,6,46,0,0
2020-07-02,OTISVILLE,69,48,21,0,1,47
2020-07-02,QUEENSBORO,6,6,0,0,1,5
2020-07-02,RIVERVIEW,32,0,7,25,0,0
2020-07-02,ROCHESTER,0,0,0,0,0,0
2020-07-02,SHAWANGUNK,88,29,9,50,1,28
2020-07-02,SING SING,61,43,18,0,4,39
2020-07-02,SOUTHPORT,38,11,9,18,0,11
2020-07-02,SULLIVAN,80,23,16,41,0,23
2020-07-02,TACONIC,3,2,1,0,0,2
2020-07-02,ULSTER,110,13,63,34,0,10
2020-07-02,UPSTATE,16,0,1,15,0,0
2020-07-02,WALLKILL,66,30,2,34,0,30
2020-07-02,WASHINGTON,2,0,2,0,0,0
2020-07-02,WATERTOWN,21,0,1,20,0,0
2020-07-02,WENDE,96,28,67,1,0,28
2020-07-02,WILLARD,1,0,1,0,0,0
2020-07-02,WOODBOURNE,2,0,2,0,0,0
2020-07-02,WYOMING,53,0,12,41,0,0
2020-07-01,DOCCS,1772,519,817,436,16,496
2020-07-01,ADIRONDACK,75,0,0,75,0,0
2020-07-01,ALBION,37,0,2,35,0,0
2020-07-01,ALTONA,32,0,1,31,0,0
2020-07-01,ATTICA,10,2,8,0,0,2
2020-07-01,AUBURN,10,0,10,0,0,0
2020-07-01,BARE HILL,54,0,6,48,0,0
2020-07-01,BEDFORD HILL,101,44,53,4,1,43
2020-07-01,CAPE VINCENT,0,0,0,0,0,0
2020-07-01,CAYUGA,3,0,2,1,0,0
2020-07-01,CLINTON,27,1,26,0,0,1
2020-07-01,COLLINS,32,1,13,18,0,1
2020-07-01,COXSACKIE,58,1,57,0,0,1
2020-07-01,DOWNSTATE,24,1,12,11,0,1
2020-07-01,EASTERN,37,20,17,0,1,17
2020-07-01,EDGECOMBE,2,0,0,2,0,0
2020-07-01,ELMIRA,21,0,21,0,0,0
2020-07-01,FISHKILL,187,83,98,6,5,78
2020-07-01,FIVE POINTS,4,0,4,0,0,0
2020-07-01,FRANKLIN,25,1,24,0,0,1
2020-07-01,GOUVERNEUR,3,0,3,0,0,0
2020-07-01,GOWANDA,8,1,7,0,0,1
2020-07-01,GREAT MEADOW,58,44,8,6,0,43
2020-07-01,GREEN HAVEN,89,56,23,10,2,53
2020-07-01,GREENE,4,1,3,0,0,1
2020-07-01,GROVELAND,1,0,1,0,0,0
2020-07-01,HALE CREEK,1,0,1,0,0,0
2020-07-01,HUDSON,0,0,0,0,0,0
2020-07-01,LAKEVIEW,1,0,1,0,0,0
2020-07-01,MARCY,23,8,15,0,0,8
2020-07-01,MIDSTATE,55,21,32,2,0,21
2020-07-01,MOHAWK,141,1,131,9,0,1
2020-07-01,MORIAH,0,0,0,0,0,0
2020-07-01,OGDENSBURG,13,0,0,13,0,0
2020-07-01,ORLEANS,7,0,6,1,0,0
2020-07-01,OTISVILLE,69,48,21,0,1,47
2020-07-01,QUEENSBORO,6,6,0,0,1,5
2020-07-01,RIVERVIEW,32,0,7,25,0,0
2020-07-01,ROCHESTER,0,0,0,0,0,0
2020-07-01,SHAWANGUNK,48,29,9,10,1,28
2020-07-01,SING SING,61,43,18,0,4,39
2020-07-01,SOUTHPORT,38,11,9,18,0,11
2020-07-01,SULLIVAN,50,23,16,11,0,23
2020-07-01,TACONIC,3,2,1,0,0,2
2020-07-01,ULSTER,110,13,63,34,0,10
2020-07-01,UPSTATE,16,0,1,15,0,0
2020-07-01,WALLKILL,66,30,2,34,0,30
2020-07-01,WASHINGTON,2,0,2,0,0,0
2020-07-01,WATERTOWN,1,0,1,0,0,0
2020-07-01,WENDE,96,28,67,1,0,28
2020-07-01,WILLARD,1,0,1,0,0,0
2020-07-01,WOODBOURNE,2,0,2,0,0,0
2020-07-01,WYOMING,28,0,12,16,0,0
2020-06-30,DOCCS,1452,519,809,124,16,496
2020-06-30,ADIRONDACK,75,0,0,75,0,0
2020-06-30,ALBION,2,0,2,0,0,0
2020-06-30,ALTONA,1,0,1,0,0,0
2020-06-30,ATTICA,10,2,8,0,0,2
2020-06-30,AUBURN,10,0,10,0,0,0
2020-06-30,BARE HILL,6,0,6,0,0,0
2020-06-30,BEDFORD HILL,101,44,53,4,1,43
2020-06-30,CAPE VINCENT,0,0,0,0,0,0
2020-06-30,CAYUGA,3,0,2,1,0,0
2020-06-30,CLINTON,27,1,26,0,0,1
2020-06-30,COLLINS,14,1,13,0,0,1
2020-06-30,COXSACKIE,58,1,57,0,0,1
2020-06-30,DOWNSTATE,13,1,12,0,0,1
2020-06-30,EASTERN,37,20,17,0,1,17
2020-06-30,EDGECOMBE,0,0,0,0,0,0
2020-06-30,ELMIRA,21,0,20,1,0,0
2020-06-30,FISHKILL,186,83,98,5,5,78
2020-06-30,FIVE POINTS,4,0,4,0,0,0
2020-06-30,FRANKLIN,25,1,24,0,0,1
2020-06-30,GOUVERNEUR,3,0,3,0,0,0
2020-06-30,GOWANDA,8,1,7,0,0,1
2020-06-30,GREAT MEADOW,52,44,8,0,0,43
2020-06-30,GREEN HAVEN,77,56,20,1,2,53
2020-06-30,GREENE,4,1,3,0,0,1
2020-06-30,GROVELAND,1,0,1,0,0,0
2020-06-30,HALE CREEK,1,0,1,0,0,0
2020-06-30,HUDSON,0,0,0,0,0,0
2020-06-30,LAKEVIEW,1,0,1,0,0,0
2020-06-30,MARCY,23,8,15,0,0,8
2020-06-30,MIDSTATE,55,21,32,2,0,21
2020-06-30,MOHAWK,136,1,131,4,0,1
2020-06-30,MORIAH,0,0,0,0,0,0
2020-06-30,OGDENSBURG,0,0,0,0,0,0
2020-06-30,ORLEANS,7,0,6,1,0,0
2020-06-30,OTISVILLE,69,48,21,0,1,47
2020-06-30,QUEENSBORO,6,6,0,0,1,5
2020-06-30,RIVERVIEW,7,0,7,0,0,0
2020-06-30,ROCHESTER,0,0,0,0,0,0
2020-06-30,SHAWANGUNK,38,29,9,0,1,28
2020-06-30,SING SING,60,43,16,1,4,39
2020-06-30,SOUTHPORT,20,11,8,1,0,11
2020-06-30,SULLIVAN,50,23,16,11,0,23
2020-06-30,TACONIC,3,2,1,0,0,2
2020-06-30,ULSTER,75,13,62,0,0,10
2020-06-30,UPSTATE,1,0,1,0,0,0
2020-06-30,WALLKILL,32,30,2,0,0,30
2020-06-30,WASHINGTON,2,0,2,0,0,0
2020-06-30,WATERTOWN,1,0,1,0,0,0
2020-06-30,WENDE,96,28,67,1,0,28
2020-06-30,WILLARD,1,0,1,0,0,0
2020-06-30,WOODBOURNE,2,0,2,0,0,0
2020-06-30,WYOMING,28,0,12,16,0,0
2020-06-28,DOCCS,1342,519,805,18,16,495
2020-06-28,ADIRONDACK,0,0,0,0,0,0
2020-06-28,ALBION,2,0,2,0,0,0
2020-06-28,ALTONA,1,0,1,0,0,0
2020-06-28,ATTICA,10,2,7,1,0,2
2020-06-28,AUBURN,11,0,10,1,0,0
2020-06-28,BARE HILL,6,0,6,0,0,0
2020-06-28,BEDFORD HILL,101,44,53,4,1,43
2020-06-28,CAPE VINCENT,0,0,0,0,0,0
2020-06-28,CAYUGA,2,0,1,1,0,0
2020-06-28,CLINTON,25,1,24,0,0,1
2020-06-28,COLLINS,14,1,13,0,0,1
2020-06-28,COXSACKIE,58,1,57,0,0,1
2020-06-28,DOWNSTATE,13,1,12,0,0,1
2020-06-28,EASTERN,37,20,17,0,1,17
2020-06-28,EDGECOMBE,0,0,0,0,0,0
2020-06-28,ELMIRA,21,0,20,1,0,0
2020-06-28,FISHKILL,183,83,99,1,5,78
2020-06-28,FIVE POINTS,4,0,4,0,0,0
2020-06-28,FRANKLIN,25,1,24,0,0,1
2020-06-28,GOUVERNEUR,3,0,3,0,0,0
2020-06-28,GOWANDA,8,1,7,0,0,1
2020-06-28,GREAT MEADOW,52,44,8,0,0,43
2020-06-28,GREEN HAVEN,77,56,20,1,2,52
2020-06-28,GREENE,4,1,3,0,0,1
2020-06-28,GROVELAND,1,0,1,0,0,0
2020-06-28,HALE CREEK,1,0,1,0,0,0
2020-06-28,HUDSON,0,0,0,0,0,0
2020-06-28,LAKEVIEW,1,0,1,0,0,0
2020-06-28,MARCY,23,8,15,0,0,8
2020-06-28,MIDSTATE,55,21,32,2,0,21
2020-06-28,MOHAWK,133,1,131,1,0,1
2020-06-28,MORIAH,0,0,0,0,0,0
2020-06-28,OGDENSBURG,0,0,0,0,0,0
2020-06-28,ORLEANS,6,0,6,0,0,0
2020-06-28,OTISVILLE,69,48,21,0,1,47
2020-06-28,QUEENSBORO,6,6,0,0,1,5
2020-06-28,RIVERVIEW,7,0,7,0,0,0
2020-06-28,ROCHESTER,0,0,0,0,0,0
2020-06-28,SHAWANGUNK,38,29,9,0,1,28
2020-06-28,SING SING,60,43,16,1,4,39
2020-06-28,SOUTHPORT,20,11,8,1,0,11
2020-06-28,SULLIVAN,39,23,15,1,0,23
2020-06-28,TACONIC,3,2,1,0,0,2
2020-06-28,ULSTER,75,13,62,0,0,10
2020-06-28,UPSTATE,1,0,1,0,0,0
2020-06-28,WALLKILL,32,30,2,0,0,30
2020-06-28,WASHINGTON,2,0,2,0,0,0
2020-06-28,WATERTOWN,1,0,1,0,0,0
2020-06-28,WENDE,96,28,67,1,0,28
2020-06-28,WILLARD,1,0,1,0,0,0
2020-06-28,WOODBOURNE,2,0,2,0,0,0
2020-06-28,WYOMING,13,0,12,1,0,0
2020-06-25,DOCCS,1334,517,799,18,16,493
2020-06-25,ADIRONDACK,0,0,0,0,0,0
2020-06-25,ALBION,2,0,2,0,0,0
2020-06-25,ALTONA,1,0,1,0,0,0
2020-06-25,ATTICA,10,2,7,1,0,2
2020-06-25,AUBURN,11,0,10,1,0,0
2020-06-25,BARE HILL,6,0,6,0,0,0
2020-06-25,BEDFORD HILL,101,44,53,4,1,43
2020-06-25,CAPE VINCENT,0,0,0,0,0,0
2020-06-25,CAYUGA,1,0,1,0,0,0
2020-06-25,CLINTON,25,1,24,0,0,1
2020-06-25,COLLINS,12,1,11,0,0,1
2020-06-25,COXSACKIE,58,1,57,0,0,1
2020-06-25,DOWNSTATE,13,1,12,0,0,1
2020-06-25,EASTERN,37,20,17,0,1,17
2020-06-25,EDGECOMBE,0,0,0,0,0,0
2020-06-25,ELMIRA,21,0,20,1,0,0
2020-06-25,FISHKILL,182,82,98,2,5,77
2020-06-25,FIVE POINTS,4,0,4,0,0,0
2020-06-25,FRANKLIN,25,1,24,0,0,1
2020-06-25,GOUVERNEUR,3,0,3,0,0,0
2020-06-25,GOWANDA,8,1,7,0,0,1
2020-06-25,GREAT MEADOW,51,43,8,0,0,42
2020-06-25,GREEN HAVEN,77,56,20,1,2,52
2020-06-25,GREENE,4,1,3,0,0,1
2020-06-25,GROVELAND,1,0,1,0,0,0
2020-06-25,HALE CREEK,1,0,1,0,0,0
2020-06-25,HUDSON,0,0,0,0,0,0
2020-06-25,LAKEVIEW,1,0,1,0,0,0
2020-06-25,MARCY,23,8,14,1,0,8
2020-06-25,MIDSTATE,55,21,32,2,0,21
2020-06-25,MOHAWK,133,1,131,1,0,1
2020-06-25,MORIAH,0,0,0,0,0,0
2020-06-25,OGDENSBURG,0,0,0,0,0,0
2020-06-25,ORLEANS,6,0,6,0,0,0
2020-06-25,OTISVILLE,69,48,21,0,1,47
2020-06-25,QUEENSBORO,6,6,0,0,1,5
2020-06-25,RIVERVIEW,7,0,7,0,0,0
2020-06-25,ROCHESTER,0,0,0,0,0,0
2020-06-25,SHAWANGUNK,37,29,8,0,1,28
2020-06-25,SING SING,60,43,15,2,4,39
2020-06-25,SOUTHPORT,20,11,8,1,0,11
2020-06-25,SULLIVAN,38,23,15,0,0,23
2020-06-25,TACONIC,3,2,1,0,0,2
2020-06-25,ULSTER,75,13,62,0,0,10
2020-06-25,UPSTATE,1,0,1,0,0,0
2020-06-25,WALLKILL,32,30,2,0,0,30
2020-06-25,WASHINGTON,2,0,2,0,0,0
2020-06-25,WATERTOWN,1,0,1,0,0,0
2020-06-25,WENDE,96,28,67,1,0,28
2020-06-25,WILLARD,1,0,1,0,0,0
2020-06-25,WOODBOURNE,2,0,2,0,0,0
2020-06-25,WYOMING,12,0,12,0,0,0
2020-06-24,DOCCS,1330,517,793,20,16,493
2020-06-24,ADIRONDACK,0,0,0,0,0,0
2020-06-24,ALBION,2,0,2,0,0,0
2020-06-24,ALTONA,1,0,1,0,0,0
2020-06-24,ATTICA,8,2,6,0,0,2
2020-06-24,AUBURN,11,0,10,1,0,0
2020-06-24,BARE HILL,6,0,6,0,0,0
2020-06-24,BEDFORD HILL,101,44,53,4,1,43
2020-06-24,CAPE VINCENT,0,0,0,0,0,0
2020-06-24,CAYUGA,1,0,1,0,0,0
2020-06-24,CLINTON,25,1,23,1,0,1
2020-06-24,COLLINS,12,1,11,0,0,1
2020-06-24,COXSACKIE,58,1,57,0,0,1
2020-06-24,DOWNSTATE,13,1,12,0,0,1
2020-06-24,EASTERN,37,20,17,0,1,17
2020-06-24,EDGECOMBE,0,0,0,0,0,0
2020-06-24,ELMIRA,21,0,20,1,0,0
2020-06-24,FISHKILL,181,82,96,3,5,77
2020-06-24,FIVE POINTS,4,0,4,0,0,0
2020-06-24,FRANKLIN,25,1,24,0,0,1
2020-06-24,GOUVERNEUR,3,0,3,0,0,0
2020-06-24,GOWANDA,8,1,7,0,0,1
2020-06-24,GREAT MEADOW,51,43,8,0,0,42
2020-06-24,GREEN HAVEN,77,56,20,1,2,52
2020-06-24,GREENE,4,1,3,0,0,1
2020-06-24,GROVELAND,1,0,1,0,0,0
2020-06-24,HALE CREEK,1,0,1,0,0,0
2020-06-24,HUDSON,0,0,0,0,0,0
2020-06-24,LAKEVIEW,1,0,1,0,0,0
2020-06-24,MARCY,23,8,14,1,0,8
2020-06-24,MIDSTATE,55,21,32,2,0,21
2020-06-24,MOHAWK,132,1,130,1,0,1
2020-06-24,MORIAH,0,0,0,0,0,0
2020-06-24,OGDENSBURG,0,0,0,0,0,0
2020-06-24,ORLEANS,6,0,6,0,0,0
2020-06-24,OTISVILLE,69,48,21,0,1,47
2020-06-24,QUEENSBORO,6,6,0,0,1,5
2020-06-24,RIVERVIEW,7,0,7,0,0,0
2020-06-24,ROCHESTER,0,0,0,0,0,0
2020-06-24,SHAWANGUNK,37,29,8,0,1,28
2020-06-24,SING SING,60,43,15,2,4,39
2020-06-24,SOUTHPORT,20,11,7,2,0,11
2020-06-24,SULLIVAN,38,23,15,0,0,23
2020-06-24,TACONIC,3,2,1,0,0,2
2020-06-24,ULSTER,75,13,62,0,0,10
2020-06-24,UPSTATE,1,0,1,0,0,0
2020-06-24,WALLKILL,32,30,2,0,0,30
2020-06-24,WASHINGTON,2,0,2,0,0,0
2020-06-24,WATERTOWN,1,0,1,0,0,0
2020-06-24,WENDE,96,28,67,1,0,28
2020-06-24,WILLARD,1,0,1,0,0,0
2020-06-24,WOODBOURNE,2,0,2,0,0,0
2020-06-24,WYOMING,12,0,12,0,0,0
2020-06-23,DOCCS,1325,517,788,20,16,492
2020-06-23,ADIRONDACK,0,0,0,0,0,0
2020-06-23,ALBION,2,0,2,0,0,0
2020-06-23,ALTONA,1,0,1,0,0,0
2020-06-23,ATTICA,8,2,5,1,0,2
2020-06-23,AUBURN,11,0,10,1,0,0
2020-06-23,BARE HILL,6,0,6,0,0,0
2020-06-23,BEDFORD HILL,101,44,53,4,1,43
2020-06-23,CAPE VINCENT,0,0,0,0,0,0
2020-06-23,CAYUGA,1,0,1,0,0,0
2020-06-23,CLINTON,24,1,23,0,0,1
2020-06-23,COLLINS,12,1,11,0,0,1
2020-06-23,COXSACKIE,58,1,57,0,0,1
2020-06-23,DOWNSTATE,13,1,11,1,0,1
2020-06-23,EASTERN,37,20,17,0,1,17
2020-06-23,EDGECOMBE,0,0,0,0,0,0
2020-06-23,ELMIRA,20,0,20,0,0,0
2020-06-23,FISHKILL,181,82,95,4,5,76
2020-06-23,FIVE POINTS,4,0,4,0,0,0
2020-06-23,FRANKLIN,25,1,24,0,0,1
2020-06-23,GOUVERNEUR,3,0,3,0,0,0
2020-06-23,GOWANDA,8,1,7,0,0,1
2020-06-23,GREAT MEADOW,51,43,8,0,0,42
2020-06-23,GREEN HAVEN,76,56,20,0,2,52
2020-06-23,GREENE,4,1,3,0,0,1
2020-06-23,GROVELAND,1,0,1,0,0,0
2020-06-23,HALE CREEK,1,0,1,0,0,0
2020-06-23,HUDSON,0,0,0,0,0,0
2020-06-23,LAKEVIEW,1,0,1,0,0,0
2020-06-23,MARCY,23,8,14,1,0,8
2020-06-23,MIDSTATE,55,21,32,2,0,21
2020-06-23,MOHAWK,131,1,128,2,0,1
2020-06-23,MORIAH,0,0,0,0,0,0
2020-06-23,OGDENSBURG,0,0,0,0,0,0
2020-06-23,ORLEANS,6,0,6,0,0,0
2020-06-23,OTISVILLE,69,48,21,0,1,47
2020-06-23,QUEENSBORO,6,6,0,0,1,5
